2018-05-22 11:18:04,090 [1] INFO  ZXClient.Updater.AutoUpdater - 开始升级
2018-05-22 11:19:51,622 [11] INFO  ZXClient.WorkForm - 2018/5/22 11:19:51心跳：onlineCCB8A8DB14F8
2018-05-22 11:19:51,622 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-05-22 11:19:51,674 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=17
2018-05-22 11:19:51,674 [11] INFO  ZXClient.WorkForm - 评价器更新资源版本：16, 服务器最新版本：17
2018-05-22 11:19:51,674 [11] INFO  ZXClient.WorkForm - 本地当前版本号更新状态：2
2018-05-22 11:19:51,674 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-05-22 11:19:51,739 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说
2018-05-22 11:19:51,739 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说||E
2018-05-22 11:19:51,790 [11] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||EFalse接收数据:RecvCmdOK
2018-05-22 11:19:51,790 [11] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||E------------------:RecvCmdOK
2018-05-22 11:19:51,791 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-05-22 11:19:51,840 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3
2018-05-22 11:19:51,840 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3||E
2018-05-22 11:19:51,890 [11] INFO  ZXClient.WorkForm - S18||2,3||EFalse接收数据:RecvCmdOK
2018-05-22 11:19:51,890 [11] INFO  ZXClient.WorkForm - S18||2,3||E------------------:RecvCmdOK
2018-05-22 11:19:51,984 [11] INFO  ZXClient.WorkForm - 信息查询更新
2018-05-22 11:19:51,984 [11] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-05-22 11:19:52,532 [11] INFO  ZXClient.WorkForm - 通知公告更新
2018-05-22 11:19:52,532 [11] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-05-22 11:19:53,072 [11] INFO  ZXClient.WorkForm - 意见调查
2018-05-22 11:19:53,072 [11] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-05-22 11:19:53,573 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-05-22 11:19:53,597 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 11:19:53,597 [11] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 11:19:53,597 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E
2018-05-22 11:19:53,623 [11] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-05-22 11:19:53,623 [11] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E------------------:RecvCmdOK
2018-05-22 11:19:55,663 [7] ERROR ERR - Error
System.Net.Sockets.SocketException: 通常每个套接字地址(协议/网络地址/端口)只允许使用一次。
   在 System.Net.Sockets.Socket.DoBind(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.Sockets.Socket.Bind(EndPoint localEP)
   在 ZXClient.WorkForm.ConnDevice() 位置 D:\workspace\zx\ZXClient\ZXClient\WorkForm.cs:行号 320
2018-05-22 11:23:34,988 [1] INFO  ZXClient.Updater.AutoUpdater - 开始升级
2018-05-22 11:23:35,125 [1] INFO  ZXClient.Updater.AutoUpdater - 检测到升级文件2个
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - 服务器地址:http://111.230.14.84:8080/
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - 服务器IP:111.230.14.84
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - 服务器端口:8080
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - 评价器IP:192.168.1.119
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - 连接类型:USB连接
2018-05-22 11:23:35,360 [1] INFO  ZXClient.Program - FTP:111.230.14.84, 21, zxeval, zxeval
2018-05-22 12:05:54,192 [1] INFO  ZXClient.Program - 程序已启动
2018-05-22 12:05:54,413 [1] INFO  ZXClient.Updater.AutoUpdater - 开始升级
2018-05-22 12:05:54,545 [1] INFO  ZXClient.Updater.AutoUpdater - 检测到升级文件2个
2018-05-22 12:05:54,854 [1] INFO  ZXClient.Program - 服务器地址:http://111.230.14.84:8080/
2018-05-22 12:05:54,854 [1] INFO  ZXClient.Program - 服务器IP:111.230.14.84
2018-05-22 12:05:54,854 [1] INFO  ZXClient.Program - 服务器端口:8080
2018-05-22 12:05:54,855 [1] INFO  ZXClient.Program - 评价器IP:192.168.1.119
2018-05-22 12:05:54,855 [1] INFO  ZXClient.Program - 连接类型:USB连接
2018-05-22 12:05:54,855 [1] INFO  ZXClient.Program - FTP:111.230.14.84, 21, zxeval, zxeval
2018-05-22 12:06:01,883 [1] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeLogin.action?cardnum=1&psw=965EB72C92A549DD
2018-05-22 12:06:01,937 [1] INFO  ZXClient.util.HttpUtil - 接口请求结果:loginSuccess
2018-05-22 12:06:01,937 [1] INFO  ZXClient.LoginWindow - 登录结果：　loginSuccess
2018-05-22 12:06:02,049 [1] INFO  ZXClient.WorkForm - 没有吸附
2018-05-22 12:06:02,063 [1] INFO  ZXClient.WorkForm - 没有吸附
2018-05-22 12:06:02,065 [1] INFO  ZXClient.WorkForm - 吸附在上面
2018-05-22 12:06:03,603 [8] INFO  ZXClient.WorkForm - 设备端口8000重定向到本地端口8011
2018-05-22 12:06:03,806 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S99||0||E
2018-05-22 12:06:03,876 [8] INFO  ZXClient.WorkForm - S99||0||EFalse接收数据:RecvCmdOKS99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:03,876 [8] INFO  ZXClient.WorkForm - S99||0||E------------------:RecvCmdOK
2018-05-22 12:06:03,876 [8] INFO  ZXClient.WorkForm - S99||0||E------------------:S99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:03,876 [8] INFO  ZXClient.WorkForm - 连接评价器成功！
2018-05-22 12:06:03,876 [8] INFO  ZXClient.WorkForm - S99||0||E获取设备mac地址:CCB8A8DB14F8，设备资源版本号：16，设备更新资源版本号：16
2018-05-22 12:06:03,877 [8] INFO  ZXClient.WorkForm - 设备连接成功
2018-05-22 12:06:03,880 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeGetInfo.action?cardnum=1
2018-05-22 12:06:03,964 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"Id":2,"deptid":230475,"Name":"李四","Sex":"0","job_desc":"综合岗","CardNum":"1","PassWord":"965EB72C92A549DD","birthday":null,"Phone":"3","beginWorkTime":null,"picture":"upload/152385863860719.jpg","remark":"","ext1":"yes","ext2":"1","showDeptName":"","showWindowName":"","companyName":"","ext3":"","ext4":"2EB1EA966E82CEE825B5A37DE51190D6","isonline":1,"onlinetime":{"date":22,"day":2,"hours":12,"minutes":5,"month":4,"nanos":30000000,"seconds":2,"time":1526961902030,"timezoneOffset":-480,"year":118},"deptName":"个税大厅","star":"3"}
2018-05-22 12:06:04,357 [8] INFO  ZXClient.WorkForm - 发送文件：picture/user_1.jpg
2018-05-22 12:06:05,359 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeInfoSetDownload
2018-05-22 12:06:05,534 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S04||1|name,姓名,李四|jobDesc,职务,综合岗|jobNum,工号,1|star,星级,3||E
2018-05-22 12:06:05,695 [8] INFO  ZXClient.WorkForm - S04||1|name,姓名,李四|jobDesc,职务,综合岗|jobNum,工号,1|star,星级,3||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:05,695 [8] INFO  ZXClient.WorkForm - S04||1|name,姓名,李四|jobDesc,职务,综合岗|jobNum,工号,1|star,星级,3||E------------------:RecvCmdOK
2018-05-22 12:06:05,695 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S98||0111.230.14.84||E
2018-05-22 12:06:05,763 [8] INFO  ZXClient.WorkForm - S98||0111.230.14.84||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:05,763 [8] INFO  ZXClient.WorkForm - S98||0111.230.14.84||E------------------:RecvCmdOK
2018-05-22 12:06:05,763 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S14||2018||5||22||12||6||5||E
2018-05-22 12:06:05,791 [8] INFO  ZXClient.WorkForm - S14||2018||5||22||12||6||5||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:05,791 [8] INFO  ZXClient.WorkForm - S14||2018||5||22||12||6||5||E------------------:RecvCmdOK
2018-05-22 12:06:05,791 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptVideo.action?mac=CCB8A8DB14F8
2018-05-22 12:06:05,839 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:2
2018-05-22 12:06:05,839 [8] INFO  ZXClient.WorkForm - 获取设备CCB8A8DB14F8录音录像权限:2
2018-05-22 12:06:05,839 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S17||2||E
2018-05-22 12:06:05,876 [8] INFO  ZXClient.WorkForm - S17||2||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:05,876 [8] INFO  ZXClient.WorkForm - S17||2||E------------------:RecvCmdOK
2018-05-22 12:06:05,877 [8] INFO  ZXClient.WorkForm - 开始心跳
2018-05-22 12:06:05,881 [10] INFO  ZXClient.WorkForm - 开始监听（排队叫号器）评价器返回数据，端口：8001
2018-05-22 12:06:09,495 [1] INFO  ZXClient.WorkForm - 没有吸附
2018-05-22 12:06:09,501 [1] INFO  ZXClient.WorkForm - 吸附在上面
2018-05-22 12:06:09,582 [1] INFO  ZXClient.WorkForm - 没有吸附
2018-05-22 12:06:15,880 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S99||0||E
2018-05-22 12:06:15,961 [5] INFO  ZXClient.WorkForm - S99||0||EFalse接收数据:RecvCmdOKS99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:15,962 [5] INFO  ZXClient.WorkForm - S99||0||E------------------:RecvCmdOK
2018-05-22 12:06:15,962 [5] INFO  ZXClient.WorkForm - S99||0||E------------------:S99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:15,962 [5] INFO  ZXClient.WorkForm - 连接评价器成功！
2018-05-22 12:06:15,962 [5] INFO  ZXClient.WorkForm - S99||0||E获取设备mac地址:CCB8A8DB14F8，设备资源版本号：16，设备更新资源版本号：16
2018-05-22 12:06:15,962 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeHeart.action?mac=CCB8A8DB14F8&cardNum=1
2018-05-22 12:06:16,024 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:online
2018-05-22 12:06:16,024 [5] INFO  ZXClient.WorkForm - 2018/5/22 12:06:16心跳：onlineCCB8A8DB14F8
2018-05-22 12:06:16,024 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-05-22 12:06:16,103 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=17
2018-05-22 12:06:16,104 [5] INFO  ZXClient.WorkForm - 评价器更新资源版本：16, 服务器最新版本：17
2018-05-22 12:06:16,106 [5] INFO  ZXClient.WorkForm - 本地当前版本号更新状态：2
2018-05-22 12:06:16,107 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-05-22 12:06:16,164 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说
2018-05-22 12:06:16,165 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说||E
2018-05-22 12:06:16,204 [5] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:16,204 [5] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||E------------------:RecvCmdOK
2018-05-22 12:06:16,204 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-05-22 12:06:16,269 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3
2018-05-22 12:06:16,269 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3||E
2018-05-22 12:06:16,307 [5] INFO  ZXClient.WorkForm - S18||2,3||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:16,307 [5] INFO  ZXClient.WorkForm - S18||2,3||E------------------:RecvCmdOK
2018-05-22 12:06:16,360 [5] INFO  ZXClient.WorkForm - 信息查询更新
2018-05-22 12:06:16,360 [5] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-05-22 12:06:16,914 [5] INFO  ZXClient.WorkForm - 通知公告更新
2018-05-22 12:06:16,914 [5] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-05-22 12:06:17,456 [5] INFO  ZXClient.WorkForm - 意见调查
2018-05-22 12:06:17,456 [5] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-05-22 12:06:17,956 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-05-22 12:06:17,981 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 12:06:17,981 [5] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 12:06:17,983 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E
2018-05-22 12:06:18,022 [5] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:18,022 [5] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E------------------:RecvCmdOK
2018-05-22 12:06:25,877 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S99||0||E
2018-05-22 12:06:25,962 [11] INFO  ZXClient.WorkForm - S99||0||EFalse接收数据:RecvCmdOKS99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:25,962 [11] INFO  ZXClient.WorkForm - S99||0||E------------------:RecvCmdOK
2018-05-22 12:06:25,962 [11] INFO  ZXClient.WorkForm - S99||0||E------------------:S99||16||CCB8A8DB14F8||0||0||80||85||16||E
2018-05-22 12:06:25,962 [11] INFO  ZXClient.WorkForm - 连接评价器成功！
2018-05-22 12:06:25,962 [11] INFO  ZXClient.WorkForm - S99||0||E获取设备mac地址:CCB8A8DB14F8，设备资源版本号：16，设备更新资源版本号：16
2018-05-22 12:06:25,963 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeHeart.action?mac=CCB8A8DB14F8&cardNum=1
2018-05-22 12:06:26,063 [1] INFO  ZXClient.WorkForm - 发送文件：captureimg.20180522120626.0429.jpg
2018-05-22 12:06:26,334 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:online
2018-05-22 12:06:26,334 [11] INFO  ZXClient.WorkForm - 2018/5/22 12:06:26心跳：onlineCCB8A8DB14F8
2018-05-22 12:06:26,334 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-05-22 12:06:26,385 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=17
2018-05-22 12:06:26,385 [11] INFO  ZXClient.WorkForm - 评价器更新资源版本：16, 服务器最新版本：17
2018-05-22 12:06:26,385 [11] INFO  ZXClient.WorkForm - 本地当前版本号更新状态：2
2018-05-22 12:06:26,385 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-05-22 12:06:26,461 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说
2018-05-22 12:06:26,461 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说||E
2018-05-22 12:06:26,510 [11] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:26,510 [11] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说||E------------------:RecvCmdOK
2018-05-22 12:06:26,510 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-05-22 12:06:26,563 [1] INFO  ZXClient.WorkForm - (USB)发送内容：S08||CutVideo/captureimg.20180522120626.0429.jpg||E
2018-05-22 12:06:26,564 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3
2018-05-22 12:06:26,565 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3||E
2018-05-22 12:06:26,615 [11] INFO  ZXClient.WorkForm - S18||2,3||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:26,615 [11] INFO  ZXClient.WorkForm - S18||2,3||E------------------:RecvCmdOK
2018-05-22 12:06:26,710 [11] INFO  ZXClient.WorkForm - 信息查询更新
2018-05-22 12:06:26,711 [11] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-05-22 12:06:27,253 [11] INFO  ZXClient.WorkForm - 通知公告更新
2018-05-22 12:06:27,253 [11] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-05-22 12:06:28,290 [11] INFO  ZXClient.WorkForm - 意见调查
2018-05-22 12:06:28,291 [11] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-05-22 12:06:28,307 [11] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-05-22 12:06:28,330 [11] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 12:06:28,330 [11] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}

2018-05-22 12:06:28,330 [11] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E
2018-05-22 12:06:28,380 [11] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-05-22 12:06:28,380 [11] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"3","y":"0"}],"success":true}
||E------------------:RecvCmdOK
2018-05-22 16:54:11,653 [1] INFO  ZXClient.Program - 程序已启动
2018-05-22 16:54:11,907 [1] INFO  ZXClient.Updater.AutoUpdater - 开始升级
2018-05-22 16:54:12,096 [1] INFO  ZXClient.Updater.AutoUpdater - 检测到升级文件2个
2018-05-22 16:54:12,424 [1] INFO  ZXClient.Program - 服务器地址:http://111.230.14.84:8080/
2018-05-22 16:54:12,424 [1] INFO  ZXClient.Program - 服务器IP:111.230.14.84
2018-05-22 16:54:12,424 [1] INFO  ZXClient.Program - 服务器端口:8080
2018-05-22 16:54:12,424 [1] INFO  ZXClient.Program - 评价器IP:192.168.1.123
2018-05-22 16:54:12,425 [1] INFO  ZXClient.Program - 连接类型:USB连接
2018-05-22 16:54:12,426 [1] INFO  ZXClient.Program - FTP:, , , 
2018-05-22 16:54:16,861 [8] INFO  ZXClient.WorkForm - 设备端口8000重定向到本地端口8011
2018-05-22 16:54:17,066 [8] INFO  ZXClient.WorkForm - USBSendData:S99||0||E
2018-05-22 16:54:17,066 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S99||0||E
2018-05-22 16:54:17,076 [8] ERROR ERR - Error
System.Net.Sockets.SocketException: 远程主机强迫关闭了一个现有的连接。
   在 System.Net.Sockets.Socket.Receive(Byte[] buffer, Int32 size, SocketFlags socketFlags)
   在 ZXClient.WorkForm.USBSendData(Object response, String op, Boolean isPJQ, UdpClient client, IPEndPoint ipendpoint) 位置 D:\workspace\zx\ZXClient\ZXClient\WorkForm.cs:行号 638
2018-05-22 16:54:17,104 [8] INFO  ZXClient.WorkForm - 设备连接失败！
