2018-06-28 09:04:30,641 [1] INFO  ZXClient.Program - 程序已启动
2018-06-28 09:13:10,347 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=8
2018-06-28 09:13:10,347 [8] INFO  ZXClient.WorkForm - 评价器更新资源版本：8, 服务器最新版本：8
2018-06-28 09:13:10,347 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-06-28 09:13:10,459 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:10,460 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:10,496 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:10,496 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:10,545 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说的
2018-06-28 09:13:10,545 [8] INFO  ZXClient.WorkForm - USBSendData:S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:13:10,545 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:13:10,574 [8] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:10,574 [8] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||E------------------:RecvCmdOK
2018-06-28 09:13:10,574 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-06-28 09:13:10,746 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3,4,5,6
2018-06-28 09:13:10,746 [8] INFO  ZXClient.WorkForm - USBSendData:S18||2,3,4,5,6||E
2018-06-28 09:13:10,746 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3,4,5,6||E
2018-06-28 09:13:10,784 [8] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:10,784 [8] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||E------------------:RecvCmdOK
2018-06-28 09:13:10,878 [8] INFO  ZXClient.WorkForm - 信息查询更新
2018-06-28 09:13:10,878 [8] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-06-28 09:13:10,979 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:10,980 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:11,020 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:11,023 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:11,525 [8] INFO  ZXClient.WorkForm - 通知公告更新
2018-06-28 09:13:11,526 [8] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-06-28 09:13:12,497 [8] INFO  ZXClient.WorkForm - 意见调查
2018-06-28 09:13:12,497 [8] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-06-28 09:13:12,923 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:12,924 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:12,955 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:12,955 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:12,998 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-06-28 09:13:13,120 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:13:13,120 [8] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:13:13,120 [8] INFO  ZXClient.WorkForm - USBSendData:S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:13:13,120 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:13:13,160 [8] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:13,160 [8] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E------------------:RecvCmdOK
2018-06-28 09:13:13,548 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:13,548 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:13,579 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:13,580 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:14,107 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:14,108 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:14,137 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:14,137 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:14,363 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:14,363 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:14,394 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:14,394 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:14,555 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:14,556 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:14,583 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:14,583 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:14,731 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:14,731 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:14,757 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:14,758 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:14,915 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:14,915 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:14,947 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:14,947 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:15,091 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:15,092 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:15,120 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,120 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:15,268 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:15,268 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:15,297 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,297 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:15,439 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:15,439 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:15,464 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,464 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:15,611 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:15,611 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:15,638 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,638 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:15,787 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:15,788 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:15,815 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,815 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:15,963 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:15,963 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:15,997 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:15,997 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:16,147 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:16,147 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:16,173 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:16,173 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:16,331 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:13:16,332 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:13:16,362 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:13:16,362 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:13:16,515 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:13:16,516 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:13:16,541 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:13:16,541 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:13:19,805 [9] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-06-28 09:13:20,075 [9] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=8
2018-06-28 09:13:20,075 [9] INFO  ZXClient.WorkForm - 评价器更新资源版本：8, 服务器最新版本：8
2018-06-28 09:13:20,075 [9] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-06-28 09:13:20,292 [9] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说的
2018-06-28 09:13:20,292 [9] INFO  ZXClient.WorkForm - USBSendData:S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:13:20,292 [9] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:13:20,323 [9] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:20,323 [9] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||E------------------:RecvCmdOK
2018-06-28 09:13:20,324 [9] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-06-28 09:13:20,600 [9] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3,4,5,6
2018-06-28 09:13:20,600 [9] INFO  ZXClient.WorkForm - USBSendData:S18||2,3,4,5,6||E
2018-06-28 09:13:20,600 [9] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3,4,5,6||E
2018-06-28 09:13:20,637 [9] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:20,638 [9] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||E------------------:RecvCmdOK
2018-06-28 09:13:21,078 [9] INFO  ZXClient.WorkForm - 信息查询更新
2018-06-28 09:13:21,078 [9] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-06-28 09:13:21,669 [9] INFO  ZXClient.WorkForm - 通知公告更新
2018-06-28 09:13:21,670 [9] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-06-28 09:13:22,399 [9] INFO  ZXClient.WorkForm - 意见调查
2018-06-28 09:13:22,399 [9] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-06-28 09:13:22,899 [9] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-06-28 09:13:22,979 [9] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:13:22,979 [9] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:13:22,979 [9] INFO  ZXClient.WorkForm - USBSendData:S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:13:22,979 [9] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:13:23,021 [9] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-06-28 09:13:23,021 [9] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E------------------:RecvCmdOK
2018-06-28 09:13:29,805 [9] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-06-28 09:13:32,875 [9] ERROR ERR - Error
System.Net.WebException: 操作超时
   在 System.Net.HttpWebRequest.GetResponse()
   在 ZXClient.util.HttpUtil.RequestStream(String POSTURL, String PostData) 位置 D:\workspace\zx\ZXClient\ZXClient\util\HttpUtil.cs:行号 186
2018-06-28 09:13:32,929 [9] ERROR ERR - Error
System.NullReferenceException: 未将对象引用设置到对象的实例。
   在 ZXClient.util.HttpUtil.RequestData(String POSTURL, String PostData) 位置 D:\workspace\zx\ZXClient\ZXClient\util\HttpUtil.cs:行号 21
2018-06-28 09:13:32,937 [9] ERROR ERR - Error
System.NullReferenceException: 未将对象引用设置到对象的实例。
   在 ZXClient.WorkForm._checkupdateres() 位置 D:\workspace\zx\ZXClient\ZXClient\WorkForm.cs:行号 971
   在 ZXClient.WorkForm.HeartTimer_Tick(Object sender, EventArgs e) 位置 D:\workspace\zx\ZXClient\ZXClient\WorkForm.cs:行号 913
2018-06-28 09:14:38,307 [8] INFO  ZXClient.WorkForm - USBSendData:S99||0||E
2018-06-28 09:14:38,308 [8] INFO  ZXClient.WorkForm - (USB)发送内容：S99||0||E
2018-06-28 09:14:38,384 [8] INFO  ZXClient.WorkForm - S99||0||EFalse接收数据:RecvCmdOKS99||8||CCB8A8DB14F8||0||0||80||85||8||E
2018-06-28 09:14:38,384 [8] INFO  ZXClient.WorkForm - S99||0||E------------------:RecvCmdOK
2018-06-28 09:14:38,384 [8] INFO  ZXClient.WorkForm - S99||0||E------------------:S99||8||CCB8A8DB14F8||0||0||80||85||8||E
2018-06-28 09:14:38,384 [8] INFO  ZXClient.WorkForm - 设备连接心跳:成功
2018-06-28 09:14:38,384 [8] INFO  ZXClient.WorkForm - 获取设备mac地址:CCB8A8DB14F8，设备资源版本号：8，设备更新资源版本号：8
2018-06-28 09:14:38,384 [8] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/employeeHeart.action?mac=CCB8A8DB14F8&cardNum=1
2018-06-28 09:14:38,996 [8] INFO  ZXClient.util.HttpUtil - 接口请求结果:online
2018-06-28 09:14:38,996 [8] INFO  ZXClient.WorkForm - 2018/6/28 9:14:38心跳：onlineCCB8A8DB14F8
2018-06-28 09:14:54,244 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:54,244 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:54,276 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:54,276 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:55,787 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:55,788 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:55,824 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:55,824 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:57,107 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:57,107 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:57,145 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:57,145 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:57,715 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:57,715 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:57,735 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:57,736 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:57,986 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:57,987 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:58,008 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:58,008 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:58,387 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:58,387 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:58,406 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:58,406 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:58,581 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:58,582 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:58,631 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:58,631 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:58,778 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:58,779 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:58,815 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:58,815 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:58,995 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:58,995 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,038 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,038 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:59,187 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:59,187 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,220 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,220 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:59,395 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:59,395 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,444 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,444 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:59,587 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:59,588 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,610 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,610 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:59,771 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:59,771 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,820 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,820 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:14:59,947 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:14:59,947 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:14:59,986 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:14:59,986 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:15:00,131 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:15:00,131 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:15:00,165 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:15:00,165 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:15:00,315 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:15:00,315 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:15:00,353 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
2018-06-28 09:15:00,353 [7] INFO  ZXClient.WorkForm - S01E------------------:RecvCmdOK
2018-06-28 09:15:00,507 [7] INFO  ZXClient.WorkForm - USBSendData:S01E
2018-06-28 09:15:00,507 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S01E
2018-06-28 09:15:00,541 [7] INFO  ZXClient.WorkForm - S01EFalse接收数据:RecvCmdOK
